,frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
3330,3330,26350,26350006,5563,67.7296,3,0,16.7,31.44,21.8,100,73,4.49,0,197.22,1063,172,0,98.6,93.2,185.0,168.8,14.21,5.33,32,4.94,0,22,2789.08,2869.57,69,8,16,16,-21,-23,1.89,0.0,On,Off,0,Off,0,12.95,0,12.95,0,0,12.89,0,-2,-3,0,0,-6,2,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1387.8,68.0962,68.5063,66.0457,66.1016,0,0.71,0,0,-0.07,0.375,0,-0.4,0,0,0,0,2,0,0,0,0,3,0,0,0
3331,3331,26351,26351013,5563,67.7296,3,0,16.7,31.44,21.8,100,73,4.49,0,197.22,1063,172,0,98.6,93.2,185.0,168.8,14.21,5.33,32,4.94,0,22,2789.08,2869.57,69,8,16,16,-21,-23,1.89,0.0,On,Off,0,Off,0,12.95,0,12.95,0,0,12.89,0,-2,-3,0,0,-6,2,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1387.8,68.0962,68.5063,66.0457,66.1016,0,0.71,0,0,-0.03,0.435,0,-0.4,0,0,0,0,2,0,0,0,0,3,0,0,0
3332,3332,26372,26372131,5563,67.7296,3,0,17.0,31.44,21.8,100,73,4.55,0,197.22,1063,172,0,98.6,93.2,185.0,168.8,14.21,5.33,32,5.0,0,23,2789.08,2869.57,69,9,16,16,-21,-23,1.89,0.0,On,Off,0,Off,0,12.95,0,12.95,0,0,12.89,0,-2,-3,0,0,-6,2,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1387.8,68.0962,68.5063,66.0457,66.1016,0,0.71,0,0,-0.03,0.435,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3333,3333,26393,26393768,5563,67.7296,3,0,17.0,31.98,21.6,100,82,4.55,0,197.22,1063,176,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.0,0,23,2789.08,2873.71,69,9,16,16,-21,-23,1.32,0.0,On,Off,0,Off,0,13.29,0,13.29,0,0,12.98,0,-1,-3,0,0,-5,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1386.7,68.0962,68.5063,66.0457,66.1016,0,0.71,0,0,-0.03,0.435,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3334,3334,26395,26395019,5563,67.7296,3,0,17.0,31.98,21.6,100,82,4.55,0,197.22,1063,176,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.0,0,23,2789.08,2873.71,69,9,16,16,-21,-23,1.32,0.0,On,Off,0,Off,0,13.29,0,13.29,0,0,12.98,0,-1,-3,0,0,-5,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1386.7,68.0962,68.5063,66.0457,66.1016,0,0.71,0,0,-0.03,0.435,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3335,3335,26395,26395996,5563,67.7296,3,0,17.0,31.98,21.6,100,82,4.55,0,197.22,1063,176,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.0,0,23,2789.08,2873.71,69,9,16,16,-21,-23,1.32,0.0,On,Off,0,Off,0,13.29,0,13.29,0,0,12.98,0,-1,-3,0,0,-5,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1386.7,68.0962,68.5063,66.0457,66.1016,0,0.71,0,0,-0.03,0.435,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3336,3336,26397,26397003,5563,67.7296,3,0,17.0,31.98,21.6,100,82,4.55,0,197.22,1063,176,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.0,0,23,2789.08,2873.71,69,9,16,16,-21,-23,1.32,0.0,On,Off,0,Off,0,13.29,0,13.29,0,0,12.98,0,-1,-3,0,0,-5,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1386.7,68.0962,68.5063,66.0457,66.1016,0,0.71,0,0,-0.03,0.435,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3337,3337,26398,26398010,5563,67.7296,3,0,17.0,31.98,21.6,100,82,4.55,0,197.22,1063,176,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.0,0,23,2789.08,2873.71,69,9,16,16,-21,-23,1.32,0.0,On,Off,0,Off,0,13.29,0,13.29,0,0,12.98,0,-1,-3,0,0,-5,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1386.7,69.0097,68.5188,66.6049,66.5552,0,0.71,0,0,-0.03,0.435,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3338,3338,26407,26407012,5563,67.7296,3,0,17.0,31.98,21.6,100,82,4.55,0,197.22,1063,176,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.0,0,23,2789.08,2873.71,69,9,16,16,-21,-23,1.32,0.0,On,Off,0,Off,0,13.29,0,13.29,0,0,12.98,0,-1,-3,0,0,-5,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1386.7,69.0097,68.5188,66.6049,66.5552,0,0.71,0,0,-0.01,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3339,3339,26432,26432312,5563,68.351,3,0,17.8,31.98,21.6,100,82,4.63,0,222.55,1200,176,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.32,0,24,2789.08,2873.71,72,9,16,16,-21,-23,1.32,0.0,On,Off,0,Off,0,13.29,0,13.29,0,0,12.98,0,-1,-3,0,0,-5,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1386.7,69.0097,68.5188,66.6049,66.5552,0,0.71,0,0,-0.01,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3340,3340,26453,26453796,5563,68.351,3,0,17.8,32.9,21.8,100,89,4.63,0,222.55,1200,180,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.32,0,24,2815.18,2877.84,72,9,16,16,-22,-23,0.89,0.76,On,Off,0,Off,0,13.28,0,13.28,0,0,12.87,0,0,-3,0,0,-3,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1385.4,69.0097,68.5188,66.6049,66.5552,0,0.71,0,0,-0.01,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3341,3341,26455,26455017,5563,68.351,3,0,17.8,32.9,21.8,100,89,4.63,0,222.55,1200,180,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.32,0,24,2815.18,2877.84,72,9,16,16,-22,-23,0.89,0.76,On,Off,0,Off,0,13.28,0,13.28,0,0,12.87,0,0,-3,0,0,-3,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1385.4,69.0097,68.5188,66.6049,66.5552,0,0.71,0,0,-0.01,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3342,3342,26456,26456024,5563,68.351,3,0,17.8,32.9,21.8,100,89,4.63,0,222.55,1200,180,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.32,0,24,2815.18,2877.84,72,9,16,16,-22,-23,0.89,0.76,On,Off,0,Off,0,13.28,0,13.28,0,0,12.87,0,0,-3,0,0,-3,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1385.4,69.0097,68.5188,66.6049,66.5552,0,0.71,0,0,-0.01,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3343,3343,26457,26457000,5563,68.351,3,0,17.8,32.9,21.8,100,89,4.63,0,222.55,1200,180,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.32,0,24,2815.18,2877.84,72,9,16,16,-22,-23,0.89,0.76,On,Off,0,Off,0,13.28,0,13.28,0,0,12.87,0,0,-3,0,0,-3,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1385.4,69.0097,68.5188,66.6049,66.5552,0,0.71,0,0,-0.01,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3344,3344,26458,26458007,5563,68.351,3,0,17.8,32.9,21.8,100,89,4.63,0,222.55,1200,180,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.32,0,24,2815.18,2877.84,72,9,16,16,-22,-23,0.89,0.76,On,Off,0,Off,0,13.28,0,13.28,0,0,12.87,0,0,-3,0,0,-3,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1385.4,69.4695,69.7367,67.0772,67.0026,0,0.71,0,0,-0.01,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3345,3345,26459,26459014,5563,68.351,3,0,17.8,32.9,21.8,100,89,4.63,0,222.55,1200,180,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.32,0,24,2815.18,2877.84,72,9,16,16,-22,-23,0.89,0.76,On,Off,0,Off,0,13.28,0,13.28,0,0,12.87,0,0,-3,0,0,-3,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1385.4,69.4695,69.7367,67.0772,67.0026,0,0.71,0,0,-0.04,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3346,3346,26481,26481781,5704,68.9724,3,0,19.6,32.9,21.8,100,89,4.69,0,222.55,1170,180,0,98.6,93.2,185.0,168.8,14.21,4.59,32,5.59,0,26,2815.18,2877.84,75,9,16,16,-22,-23,0.89,0.76,On,Off,0,Off,0,13.28,0,13.28,0,0,12.87,0,0,-3,0,0,-3,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1385.4,69.4695,69.7367,67.0772,67.0026,0,0.71,0,0,-0.04,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3347,3347,26503,26503845,5704,68.9724,3,0,19.6,33.95,21.6,100,93,4.69,0,222.55,1170,184,0,98.6,93.2,185.0,168.8,14.21,4.63,32,5.59,0,26,2815.18,2880.81,75,9,16,16,-21,-23,0.84,1.82,On,Off,0,Off,0,13.0,0,13.0,0,0,12.67,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1384.4,69.4695,69.7367,67.0772,67.0026,0,0.71,0,0,-0.04,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3348,3348,26505,26505004,5704,68.9724,3,0,19.6,33.95,21.6,100,93,4.69,0,222.55,1170,184,0,98.6,93.2,185.0,168.8,14.21,4.63,32,5.59,0,26,2815.18,2880.81,75,9,16,16,-21,-23,0.84,1.82,On,Off,0,Off,0,13.0,0,13.0,0,0,12.67,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1384.4,69.4695,69.7367,67.0772,67.0026,0,0.71,0,0,-0.04,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3349,3349,26506,26506011,5704,68.9724,3,0,19.6,33.95,21.6,100,93,4.69,0,222.55,1170,184,0,98.6,93.2,185.0,168.8,14.21,4.63,32,5.59,0,26,2815.18,2880.81,75,9,16,16,-21,-23,0.84,1.82,On,Off,0,Off,0,13.0,0,13.0,0,0,12.67,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1384.4,69.4695,69.7367,67.0772,67.0026,0,0.71,0,0,-0.04,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3350,3350,26507,26507019,5704,68.9724,3,0,19.6,33.95,21.6,100,93,4.69,0,222.55,1170,184,0,98.6,93.2,185.0,168.8,14.21,4.63,32,5.59,0,26,2815.18,2880.81,75,9,16,16,-21,-23,0.84,1.82,On,Off,0,Off,0,13.0,0,13.0,0,0,12.67,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1384.4,69.4695,69.7367,67.0772,67.0026,0,0.71,0,0,-0.04,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3351,3351,26508,26508026,5704,68.9724,3,0,19.6,33.95,21.6,100,93,4.69,0,222.55,1170,184,0,98.6,93.2,185.0,168.8,14.21,4.63,32,5.59,0,26,2815.18,2880.81,75,9,16,16,-21,-23,0.84,1.82,On,Off,0,Off,0,13.0,0,13.0,0,0,12.67,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1384.4,69.2644,68.9599,67.1766,67.276,0,0.71,0,0,-0.04,0.38,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3352,3352,26509,26509002,5704,68.9724,3,0,19.6,33.95,21.6,100,93,4.69,0,222.55,1170,184,0,98.6,93.2,185.0,168.8,14.21,4.63,32,5.59,0,26,2815.18,2880.81,75,9,16,16,-21,-23,0.84,1.82,On,Off,0,Off,0,13.0,0,13.0,0,0,12.67,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1384.4,69.2644,68.9599,67.1766,67.276,0,0.71,0,0,-0.04,0.345,0,-0.4,0,0,0,0,0,0,0,0,0,3,0,0,0
3353,3353,26532,26532867,5704,68.9724,3,0,20.4,33.95,21.6,100,93,4.71,0,240.63,1265,184,0,98.6,93.2,185.0,170.6,14.21,4.63,32,5.87,0,27,2815.18,2880.81,77,9,16,16,-21,-23,0.84,1.82,On,Off,0,Off,0,13.0,0,13.0,0,0,12.67,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1384.4,69.2644,68.9599,67.1766,67.276,0,0.71,0,0,-0.04,0.345,0,-0.4,0,0,0,0,0,0,0,0,0,2,0,0,0
3354,3354,26563,26563903,5704,68.9724,3,0,20.4,34.8,21.6,100,96,4.71,0,240.63,1265,192,0,98.6,93.2,185.0,170.6,14.21,4.63,32,5.87,0,27,2815.18,2883.79,77,9,16,17,-21,-23,1.66,2.73,On,Off,0,Off,0,12.57,0,12.57,0,0,12.54,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1383.3,69.2644,68.9599,67.1766,67.276,0,0.71,0,0,-0.04,0.345,0,-0.4,0,0,0,0,0,0,0,0,0,2,0,0,0
3355,3355,26565,26565002,5704,68.9724,3,0,20.4,34.8,21.6,100,96,4.71,0,240.63,1265,192,0,98.6,93.2,185.0,170.6,14.21,4.63,32,5.87,0,27,2815.18,2883.79,77,9,16,17,-21,-23,1.66,2.73,On,Off,0,Off,0,12.57,0,12.57,0,0,12.54,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1383.3,69.2644,68.9599,67.1766,67.276,0,0.71,0,0,-0.04,0.345,0,-0.4,0,0,0,0,0,0,0,0,0,2,0,0,0
3356,3356,26566,26566009,5704,68.9724,3,0,20.4,34.8,21.6,100,96,4.71,0,240.63,1265,192,0,98.6,93.2,185.0,170.6,14.21,4.63,32,5.87,0,27,2815.18,2883.79,77,9,16,17,-21,-23,1.66,2.73,On,Off,0,Off,0,12.57,0,12.57,0,0,12.54,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1383.3,69.2644,68.9599,67.1766,67.276,0,0.71,0,0,-0.04,0.345,0,-0.4,0,0,0,0,0,0,0,0,0,2,0,0,0
3357,3357,26567,26567016,5704,68.9724,3,0,20.4,34.8,21.6,100,96,4.71,0,240.63,1265,192,0,98.6,93.2,185.0,170.6,14.21,4.63,32,5.87,0,27,2815.18,2883.79,77,9,16,17,-21,-23,1.66,2.73,On,Off,0,Off,0,12.57,0,12.57,0,0,12.54,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1383.3,69.2644,68.9599,67.1766,67.276,0,0.71,0,0,-0.04,0.345,0,-0.4,0,0,0,0,0,0,0,0,0,2,0,0,0
3358,3358,26568,26568023,5704,68.9724,3,0,20.4,34.8,21.6,100,96,4.71,0,240.63,1265,192,0,98.6,93.2,185.0,170.6,14.21,4.63,32,5.87,0,27,2815.18,2883.79,77,9,16,17,-21,-23,1.66,2.73,On,Off,0,Off,0,12.57,0,12.57,0,0,12.54,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1383.3,70.5072,70.8738,67.7296,67.885,0,0.71,0,0,-0.04,0.345,0,-0.4,0,0,0,0,0,0,0,0,0,2,0,0,0
3359,3359,26569,26569000,5704,68.9724,3,0,20.4,34.8,21.6,100,96,4.71,0,240.63,1265,192,0,98.6,93.2,185.0,170.6,14.21,4.63,32,5.87,0,27,2815.18,2883.79,77,9,16,17,-21,-23,1.66,2.73,On,Off,0,Off,0,12.57,0,12.57,0,0,12.54,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1383.3,70.5072,70.8738,67.7296,67.885,0,0.71,0,0,-0.04,0.43,0,-0.4,0,0,0,0,0,0,0,0,0,2,0,0,0
3360,3360,26592,26592437,5704,70.2151,3,0,21.0,34.8,21.6,100,96,4.69,0,244.91,1287,192,0,98.6,93.2,185.0,170.6,14.21,4.63,32,6.15,0,29,2815.18,2883.79,80,6,16,17,-21,-23,1.66,2.73,On,Off,0,Off,0,12.57,0,12.57,0,0,12.54,0,0,-3,0,0,-3,2,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1383.3,70.5072,70.8738,67.7296,67.885,0,0.71,0,0,-0.04,0.43,0,-0.4,0,0,0,0,4,0,0,0,0,4,0,0,0
3361,3361,26614,26614105,5704,70.2151,3,0,21.0,35.25,21.6,100,97,4.69,0,244.91,1287,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.15,0,29,2815.18,2885.96,80,6,17,17,-21,-23,2.33,2.83,On,Off,0,Off,0,12.33,0,12.33,0,0,12.2,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1382.6,70.5072,70.8738,67.7296,67.885,0,0.71,0,0,-0.04,0.43,0,-0.4,0,0,0,0,4,0,0,0,0,4,0,0,0
3362,3362,26615,26615020,5704,70.2151,3,0,21.0,35.25,21.6,100,97,4.69,0,244.91,1287,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.15,0,29,2815.18,2885.96,80,6,17,17,-21,-23,2.33,2.83,On,Off,0,Off,0,12.33,0,12.33,0,0,12.2,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1382.6,70.5072,70.8738,67.7296,67.885,0,0.71,0,0,-0.04,0.43,0,-0.4,0,0,0,0,4,0,0,0,0,4,0,0,0
3363,3363,26615,26615997,5704,70.2151,3,0,21.0,35.25,21.6,100,97,4.69,0,244.91,1287,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.15,0,29,2815.18,2885.96,80,6,17,17,-21,-23,2.33,2.83,On,Off,0,Off,0,12.33,0,12.33,0,0,12.2,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1382.6,70.5072,70.8738,67.7296,67.885,0,0.71,0,0,-0.04,0.43,0,-0.4,0,0,0,0,4,0,0,0,0,4,0,0,0
3364,3364,26624,26624023,5704,70.2151,3,0,21.0,35.25,21.6,100,97,4.69,0,244.91,1287,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.15,0,29,2815.18,2885.96,80,6,17,17,-21,-23,2.33,2.83,On,Off,0,Off,0,12.33,0,12.33,0,0,12.2,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1382.6,70.5072,70.8738,67.7296,67.885,0,0.71,0,0,-0.04,0.43,0,-0.4,0,0,0,0,4,0,0,0,0,4,0,0,0
3365,3365,26625,26625000,5704,70.2151,3,0,21.0,35.25,21.6,100,97,4.69,0,244.91,1287,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.15,0,29,2815.18,2885.96,80,6,17,17,-21,-23,2.33,2.83,On,Off,0,Off,0,12.33,0,12.33,0,0,12.2,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1382.6,71.0353,71.0353,68.1894,68.2951,0,0.71,0,0,-0.04,0.43,0,-0.4,0,0,0,0,4,0,0,0,0,4,0,0,0
3366,3366,26626,26626007,5704,70.2151,3,0,21.0,35.25,21.6,100,97,4.69,0,244.91,1287,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.15,0,29,2815.18,2885.96,80,6,17,17,-21,-23,2.33,2.83,On,Off,0,Off,0,12.33,0,12.33,0,0,12.2,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1382.6,71.0353,71.0353,68.1894,68.2951,0,0.71,0,0,-0.07,0.355,0,-0.8,0,0,0,0,4,0,0,0,0,4,0,0,0
3367,3367,26652,26652740,5873,70.2151,3,0,21.0,35.25,21.6,100,97,4.69,0,244.91,1251,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.09,0,29,2815.18,2885.96,79,7,17,17,-21,-23,2.33,2.83,On,Off,0,Off,0,12.33,0,12.33,0,0,12.2,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1382.6,71.0353,71.0353,68.1894,68.2951,0,0.71,0,0,-0.07,0.355,0,-0.8,0,0,0,0,2,0,0,0,0,4,0,0,0
3368,3368,26675,26675170,5873,70.2151,3,0,21.0,35.01,21.4,100,98,4.69,0,244.91,1251,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.09,0,29,2805.03,2888.14,79,7,17,17,-21,-23,2.63,2.65,On,Off,0,Off,0,12.11,0,12.11,0,0,12.19,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.9,71.0353,71.0353,68.1894,68.2951,0,0.71,0,0,-0.07,0.355,0,-0.8,0,0,0,0,2,0,0,0,0,4,0,0,0
3369,3369,26675,26675994,5873,70.2151,3,0,21.0,35.01,21.4,100,98,4.69,0,244.91,1251,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.09,0,29,2805.03,2888.14,79,7,17,17,-21,-23,2.63,2.65,On,Off,0,Off,0,12.11,0,12.11,0,0,12.19,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.9,71.0353,71.0353,68.1894,68.2951,0,0.71,0,0,-0.07,0.355,0,-0.8,0,0,0,0,2,0,0,0,0,4,0,0,0
3370,3370,26687,26687011,5873,70.2151,3,0,21.0,35.01,21.4,100,98,4.69,0,244.91,1251,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.09,0,29,2805.03,2888.14,79,7,17,17,-21,-23,2.63,2.65,On,Off,0,Off,0,12.11,0,12.11,0,0,12.19,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.9,71.0353,71.0353,68.1894,68.2951,0,0.71,0,0,-0.07,0.355,0,-0.8,0,0,0,0,2,0,0,0,0,4,0,0,0
3371,3371,26688,26688018,5873,70.2151,3,0,21.0,35.01,21.4,100,98,4.69,0,244.91,1251,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.09,0,29,2805.03,2888.14,79,7,17,17,-21,-23,2.63,2.65,On,Off,0,Off,0,12.11,0,12.11,0,0,12.19,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.9,71.0353,71.0353,68.1894,68.2951,0,0.71,0,0,-0.07,0.355,0,-0.8,0,0,0,0,2,0,0,0,0,4,0,0,0
3372,3372,26689,26689025,5873,70.2151,3,0,21.0,35.01,21.4,100,98,4.69,0,244.91,1251,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.09,0,29,2805.03,2888.14,79,7,17,17,-21,-23,2.63,2.65,On,Off,0,Off,0,12.11,0,12.11,0,0,12.19,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.9,71.6567,71.3274,68.7673,68.817,0,0.71,0,0,-0.07,0.355,0,-0.8,0,0,0,0,2,0,0,0,0,4,0,0,0
3373,3373,26690,26690002,5873,70.2151,3,0,21.0,35.01,21.4,100,98,4.69,0,244.91,1251,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,6.09,0,29,2805.03,2888.14,79,7,17,17,-21,-23,2.63,2.65,On,Off,0,Off,0,12.11,0,12.11,0,0,12.19,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.9,71.6567,71.3274,68.7673,68.817,0,0.71,0,0,-0.04,0.35,0,0.4,0,0,0,0,2,0,0,0,0,4,0,0,0
3374,3374,26712,26712646,5873,71.4579,3,0,21.0,35.01,21.4,100,98,4.67,0,238.83,1219,192,0,98.6,93.2,185.0,170.6,14.21,5.1,32,5.91,0,28,2805.03,2888.14,78,9,17,17,-21,-23,2.63,2.65,On,Off,0,Off,0,12.11,0,12.11,0,0,12.19,0,0,-3,0,0,-3,2,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.9,71.6567,71.3274,68.7673,68.817,0,0.71,0,0,-0.04,0.35,0,0.4,0,0,0,0,2,0,0,0,0,3,0,0,0
3375,3375,26733,26733825,5873,71.4579,3,0,21.0,34.77,21.2,100,99,4.67,0,238.83,1219,189,0,98.6,93.2,185.0,170.6,14.21,4.21,32,5.91,0,28,2805.03,2889.95,78,9,17,17,-21,-23,2.64,2.29,On,Off,0,Off,0,12.13,0,12.13,0,0,12.17,0,0,-3,0,0,-4,2,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.0,71.6567,71.3274,68.7673,68.817,0,0.71,0,0,-0.04,0.35,0,0.4,0,0,0,0,2,0,0,0,0,3,0,0,0
3376,3376,26735,26735015,5873,71.4579,3,0,21.0,34.77,21.2,100,99,4.67,0,238.83,1219,189,0,98.6,93.2,185.0,170.6,14.21,4.21,32,5.91,0,28,2805.03,2889.95,78,9,17,17,-21,-23,2.64,2.29,On,Off,0,Off,0,12.13,0,12.13,0,0,12.17,0,0,-3,0,0,-4,2,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1380.0,71.6567,71.3274,68.7673,68.817,0,0.71,0,0,-0.04,0.35,0,0.4,0,0,0,0,2,0,0,0,0,3,0,0,0
