frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
100044,789798,789798278,3025,75.8075,6,0,-22.8,14.15,-22.1,5,6,1.62,0,9.58,94,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.55,0,1,1812.97,1641.83,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1269,76.2238,76.1927,75.8945,75.6646,0,0.47,0,0,0.03,-0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100045,789822,789822235,3025,75.8075,6,0,-22.8,14.17,-21.1,7,6,1.62,0,9.58,94,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.55,0,1,1812.97,1557.34,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.8,76.2238,76.1927,75.8945,75.6646,0,0.47,0,0,0.03,-0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100046,789823,789823364,3025,75.8075,6,0,-22.8,14.17,-21.1,7,6,1.62,0,9.58,94,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.55,0,1,1812.97,1557.34,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.8,76.2238,76.1927,75.8945,75.6646,0,0.47,0,0,0.03,-0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100047,789824,789824340,3025,75.8075,6,0,-22.8,14.17,-21.1,7,6,1.62,0,9.58,94,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.55,0,1,1812.97,1557.34,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.8,76.2238,76.1927,75.8945,75.6646,0,0.47,0,0,0.03,-0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100048,789825,789825347,3025,75.8075,6,0,-22.8,14.17,-21.1,7,6,1.62,0,9.58,94,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.55,0,1,1812.97,1557.34,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.8,76.2238,76.1927,75.8945,75.6646,0,0.47,0,0,0.03,-0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100049,789826,789826354,3025,75.8075,6,0,-22.8,14.17,-21.1,7,6,1.62,0,9.58,94,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.55,0,1,1812.97,1557.34,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.8,76.0685,76.0063,75.7578,75.6459,0,0.47,0,0,0.03,-0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100050,789827,789827362,3025,75.8075,6,0,-22.8,14.17,-21.1,7,6,1.62,0,9.58,94,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.55,0,1,1812.97,1557.34,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.8,76.0685,76.0063,75.7578,75.6459,0,0.47,0,0,0,-0.07,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100051,789848,789848266,3025,75.8075,6,0,-22.8,14.17,-21.1,7,6,1.62,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,5.13,32,0.56,0,1,1812.97,1557.34,13,37,27,28,-23,-23,8,8,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.8,76.0685,76.0063,75.7578,75.6459,0,0.47,0,0,0,-0.07,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100052,789873,789873596,3025,75.8075,6,0,-22.8,14.14,-20.4,8,7,1.62,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,4.91,32,0.56,0,1,1812.97,1490.63,13,37,27,28,-23,-22,8,8,On,Off,0,Off,0,29.14,0,29.14,0,0,28.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.6,76.0685,76.0063,75.7578,75.6459,0,0.47,0,0,0,-0.07,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100053,789874,789874359,3025,75.8075,6,0,-22.8,14.14,-20.4,8,7,1.62,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,4.91,32,0.56,0,1,1812.97,1490.63,13,37,27,28,-23,-22,8,8,On,Off,0,Off,0,29.14,0,29.14,0,0,28.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.6,76.0685,76.0063,75.7578,75.6459,0,0.47,0,0,0,-0.07,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100054,789875,789875366,3025,75.8075,6,0,-22.8,14.14,-20.4,8,7,1.62,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,4.91,32,0.56,0,1,1812.97,1490.63,13,37,27,28,-23,-22,8,8,On,Off,0,Off,0,29.14,0,29.14,0,0,28.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.6,76.0685,76.0063,75.7578,75.6459,0,0.47,0,0,0,-0.07,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100055,789876,789876342,3025,75.8075,6,0,-22.8,14.14,-20.4,8,7,1.62,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,4.91,32,0.56,0,1,1812.97,1490.63,13,37,27,28,-23,-22,8,8,On,Off,0,Off,0,29.14,0,29.14,0,0,28.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.6,76.0685,76.0063,75.7578,75.6459,0,0.47,0,0,0,-0.07,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100056,789877,789877349,3025,75.8075,6,0,-22.8,14.14,-20.4,8,7,1.62,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,4.91,32,0.56,0,1,1812.97,1490.63,13,37,27,28,-23,-22,8,8,On,Off,0,Off,0,29.14,0,29.14,0,0,28.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.6,76.0685,75.9752,75.7018,75.6273,0,0.47,0,0,0,-0.07,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100057,789883,789883361,3025,75.8075,6,0,-22.8,14.14,-20.4,8,7,1.62,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,4.91,32,0.56,0,1,1812.97,1490.63,13,37,27,28,-23,-22,8,8,On,Off,0,Off,0,29.14,0,29.14,0,0,28.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.6,76.0685,75.9752,75.7018,75.6273,0,0.47,0,0,0,-0.065,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100058,789910,789910278,3021,75.1861,6,0,-22.2,14.14,-20.4,8,7,1.74,0,9.69,96,14,0,105.8,95,183.2,165.2,14.07,4.91,32,0.7,0,1,1812.97,1490.63,16,36,27,28,-23,-22,8,8,On,Off,0,Off,0,29.14,0,29.14,0,0,28.4,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268.6,76.0685,75.9752,75.7018,75.6273,0,0.47,0,0,0,-0.065,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100059,789934,789934295,3021,75.1861,6,0,-22.2,14.13,-20.1,8,8,1.74,0,9.69,96,16,0,105.8,95,183.2,165.2,14.07,4.91,32,0.7,0,1,1483.74,1426.74,16,36,27,28,-21,-19,8,8,On,Off,0,Off,0,23.65,0,23.65,0,0,23.52,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,76.0685,75.9752,75.7018,75.6273,0,0.47,0,0,0,-0.065,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100060,789935,789935363,3021,75.1861,6,0,-22.2,14.13,-20.1,8,8,1.74,0,9.69,96,16,0,105.8,95,183.2,165.2,14.07,4.91,32,0.7,0,1,1483.74,1426.74,16,36,27,28,-21,-19,8,8,On,Off,0,Off,0,23.65,0,23.65,0,0,23.52,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,76.0685,75.9752,75.7018,75.6273,0,0.47,0,0,0,-0.065,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100061,789936,789936340,3021,75.1861,6,0,-22.2,14.13,-20.1,8,8,1.74,0,9.69,96,16,0,105.8,95,183.2,165.2,14.07,4.91,32,0.7,0,1,1483.74,1426.74,16,36,27,28,-21,-19,8,8,On,Off,0,Off,0,23.65,0,23.65,0,0,23.52,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,76.0685,75.9752,75.7018,75.6273,0,0.47,0,0,0,-0.065,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100062,789937,789937347,3021,75.1861,6,0,-22.2,14.13,-20.1,8,8,1.74,0,9.69,96,16,0,105.8,95,183.2,165.2,14.07,4.91,32,0.7,0,1,1483.74,1426.74,16,36,27,28,-21,-19,8,8,On,Off,0,Off,0,23.65,0,23.65,0,0,23.52,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,76.0685,75.9752,75.7018,75.6273,0,0.47,0,0,0,-0.065,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100063,789938,789938354,3021,75.1861,6,0,-22.2,14.13,-20.1,8,8,1.74,0,9.69,96,16,0,105.8,95,183.2,165.2,14.07,4.91,32,0.7,0,1,1483.74,1426.74,16,36,27,28,-21,-19,8,8,On,Off,0,Off,0,23.65,0,23.65,0,0,23.52,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9442,75.6459,75.5651,0,0.47,0,0,0,-0.065,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100064,789939,789939361,3021,75.1861,6,0,-22.2,14.13,-20.1,8,8,1.74,0,9.69,96,16,0,105.8,95,183.2,165.2,14.07,4.91,32,0.7,0,1,1483.74,1426.74,16,36,27,28,-21,-19,8,8,On,Off,0,Off,0,23.65,0,23.65,0,0,23.52,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9442,75.6459,75.5651,0,0.47,0,0,-0.01,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100065,789958,789958526,3021,75.8075,6,0,-21.6,14.13,-20.1,8,8,1.76,0,12.3,122,16,0,105.8,95,183.2,165.2,14.07,4.91,32,0.77,0,1,1483.74,1426.74,20,36,27,28,-21,-19,8,8,On,Off,0,Off,0,23.65,0,23.65,0,0,23.52,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9442,75.6459,75.5651,0,0.47,0,0,-0.01,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100066,789982,789982421,3021,75.8075,6,0,-21.6,14.14,-19.8,9,8,1.76,0,12.3,122,17,0,105.8,95,183.2,165.2,14.07,4.6,32,0.77,0,1,1483.74,1389.39,20,36,27,28,-17,-17,8,8,On,Off,0,Off,0,20.79,0,20.79,0,0,20.81,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9442,75.6459,75.5651,0,0.47,0,0,-0.01,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100067,789990,789990356,3021,75.8075,6,0,-21.6,14.14,-19.8,9,8,1.76,0,12.3,122,17,0,105.8,95,183.2,165.2,14.07,4.6,32,0.77,0,1,1483.74,1389.39,20,36,27,28,-17,-17,8,8,On,Off,0,Off,0,20.79,0,20.79,0,0,20.81,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9442,75.6459,75.5651,0,0.47,0,0,-0.01,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100068,789991,789991363,3021,75.8075,6,0,-21.6,14.14,-19.8,9,8,1.76,0,12.3,122,17,0,105.8,95,183.2,165.2,14.07,4.6,32,0.77,0,1,1483.74,1389.39,20,36,27,28,-17,-17,8,8,On,Off,0,Off,0,20.79,0,20.79,0,0,20.81,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9442,75.6459,75.5651,0,0.47,0,0,-0.01,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100069,789992,789992340,3021,75.8075,6,0,-21.6,14.14,-19.8,9,8,1.76,0,12.3,122,17,0,105.8,95,183.2,165.2,14.07,4.6,32,0.77,0,1,1483.74,1389.39,20,36,27,28,-17,-17,8,8,On,Off,0,Off,0,20.79,0,20.79,0,0,20.81,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9442,75.6459,75.5651,0,0.47,0,0,-0.01,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100070,789993,789993347,3021,75.8075,6,0,-21.6,14.14,-19.8,9,8,1.76,0,12.3,122,17,0,105.8,95,183.2,165.2,14.07,4.6,32,0.77,0,1,1483.74,1389.39,20,36,27,28,-17,-17,8,8,On,Off,0,Off,0,20.79,0,20.79,0,0,20.81,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9193,75.6273,75.5341,0,0.47,0,0,-0.01,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100071,789994,789994354,3021,75.8075,6,0,-21.6,14.14,-19.8,9,8,1.76,0,12.3,122,17,0,105.8,95,183.2,165.2,14.07,4.6,32,0.77,0,1,1483.74,1389.39,20,36,27,28,-17,-17,8,8,On,Off,0,Off,0,20.79,0,20.79,0,0,20.81,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9193,75.6273,75.5341,0,0.47,0,0,0,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100072,790018,790018371,3021,75.8075,6,0,-21.6,14.14,-19.8,9,8,1.76,0,12.3,122,17,0,105.8,95,183.2,165.2,14.07,4.6,32,0.8,0,2,1483.74,1389.39,21,30,27,28,-17,-17,8,8,On,Off,0,Off,0,20.79,0,20.79,0,0,20.81,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1268,75.9752,75.9193,75.6273,75.5341,0,0.47,0,0,0,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100073,790052,790052246,3021,75.8075,6,0,-21.6,14.1,-18.7,10,8,1.76,0,12.3,122,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.8,0,2,1483.74,1351.97,21,30,27,28,-15,-13,8,8,On,Off,0,Off,0,19.25,0,19.25,0,0,18.31,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.5,75.9752,75.9193,75.6273,75.5341,0,0.47,0,0,0,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100074,790053,790053344,3021,75.8075,6,0,-21.6,14.1,-18.7,10,8,1.76,0,12.3,122,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.8,0,2,1483.74,1351.97,21,30,27,28,-15,-13,8,8,On,Off,0,Off,0,19.25,0,19.25,0,0,18.31,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.5,75.9752,75.9193,75.6273,75.5341,0,0.47,0,0,0,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100075,790054,790054351,3021,75.8075,6,0,-21.6,14.1,-18.7,10,8,1.76,0,12.3,122,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.8,0,2,1483.74,1351.97,21,30,27,28,-15,-13,8,8,On,Off,0,Off,0,19.25,0,19.25,0,0,18.31,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.5,75.9752,75.9193,75.6273,75.5341,0,0.47,0,0,0,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100076,790055,790055358,3021,75.8075,6,0,-21.6,14.1,-18.7,10,8,1.76,0,12.3,122,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.8,0,2,1483.74,1351.97,21,30,27,28,-15,-13,8,8,On,Off,0,Off,0,19.25,0,19.25,0,0,18.31,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.5,75.9752,75.9193,75.6273,75.5341,0,0.47,0,0,0,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100077,790056,790056365,3021,75.8075,6,0,-21.6,14.1,-18.7,10,8,1.76,0,12.3,122,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.8,0,2,1483.74,1351.97,21,30,27,28,-15,-13,8,8,On,Off,0,Off,0,19.25,0,19.25,0,0,18.31,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.5,76.0063,75.9442,75.6459,75.5341,0,0.47,0,0,0,-0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100078,790057,790057342,3021,75.8075,6,0,-21.6,14.1,-18.7,10,8,1.76,0,12.3,122,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.8,0,2,1483.74,1351.97,21,30,27,28,-15,-13,8,8,On,Off,0,Off,0,19.25,0,19.25,0,0,18.31,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.5,76.0063,75.9442,75.6459,75.5341,0,0.47,0,0,0,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100079,790078,790078277,3021,75.1861,6,0,-21,14.1,-18.7,10,8,1.78,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.84,0,2,1483.74,1351.97,21,34,27,28,-15,-13,8,8,On,Off,0,Off,0,19.25,0,19.25,0,0,18.31,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.5,76.0063,75.9442,75.6459,75.5341,0,0.47,0,0,0,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100080,790100,790100280,3021,75.1861,6,0,-21,14.07,-18,10,9,1.78,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.84,0,2,1483.74,1336.89,21,34,27,28,-12,-10,8,8,On,Off,0,Off,0,17.99,0,17.99,0,0,17.14,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.4,76.0063,75.9442,75.6459,75.5341,0,0.47,0,0,0,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100081,790101,790101348,3021,75.1861,6,0,-21,14.07,-18,10,9,1.78,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.84,0,2,1483.74,1336.89,21,34,27,28,-12,-10,8,8,On,Off,0,Off,0,17.99,0,17.99,0,0,17.14,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.4,76.0063,75.9442,75.6459,75.5341,0,0.47,0,0,0,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100082,790102,790102355,3021,75.1861,6,0,-21,14.07,-18,10,9,1.78,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.84,0,2,1483.74,1336.89,21,34,27,28,-12,-10,8,8,On,Off,0,Off,0,17.99,0,17.99,0,0,17.14,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.4,76.0063,75.9442,75.6459,75.5341,0,0.47,0,0,0,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100083,790103,790103363,3021,75.1861,6,0,-21,14.07,-18,10,9,1.78,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.84,0,2,1483.74,1336.89,21,34,27,28,-12,-10,8,8,On,Off,0,Off,0,17.99,0,17.99,0,0,17.14,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.4,76.0063,75.9442,75.6459,75.5341,0,0.47,0,0,0,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100084,790104,790104370,3021,75.1861,6,0,-21,14.07,-18,10,9,1.78,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.84,0,2,1483.74,1336.89,21,34,27,28,-12,-10,8,8,On,Off,0,Off,0,17.99,0,17.99,0,0,17.14,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.4,75.9752,75.8883,75.7267,75.5651,0,0.47,0,0,0,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100085,790105,790105346,3021,75.1861,6,0,-21,14.07,-18,10,9,1.78,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.84,0,2,1483.74,1336.89,21,34,27,28,-12,-10,8,8,On,Off,0,Off,0,17.99,0,17.99,0,0,17.14,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.4,75.9752,75.8883,75.7267,75.5651,0,0.47,0,0,-0.01,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100086,790130,790130310,3004,75.1861,6,0,-20.5,14.07,-18,10,9,1.86,0,11.91,118,18,0,105.8,95,183.2,165.2,14.07,4.5,32,0.87,0,2,1483.74,1336.89,21,32,27,28,-12,-10,8,8,On,Off,0,Off,0,17.99,0,17.99,0,0,17.14,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267.4,75.9752,75.8883,75.7267,75.5651,0,0.47,0,0,-0.01,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100087,790152,790152313,3004,75.1861,6,0,-20.5,14.07,-17.4,11,10,1.86,0,11.91,118,20,0,105.8,95,183.2,165.2,14.07,4.4,32,0.87,0,2,1331.45,1338.77,21,32,28,28,-8,-7,7.99,8,On,Off,0,Off,0,16.7,0,16.7,0,0,16.27,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267,75.9752,75.8883,75.7267,75.5651,0,0.47,0,0,-0.01,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100088,790153,790153350,3004,75.1861,6,0,-20.5,14.07,-17.4,11,10,1.86,0,11.91,118,20,0,105.8,95,183.2,165.2,14.07,4.4,32,0.87,0,2,1331.45,1338.77,21,32,28,28,-8,-7,7.99,8,On,Off,0,Off,0,16.7,0,16.7,0,0,16.27,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267,75.9752,75.8883,75.7267,75.5651,0,0.47,0,0,-0.01,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100089,790163,790163360,3004,75.1861,6,0,-20.5,14.07,-17.4,11,10,1.86,0,11.91,118,20,0,105.8,95,183.2,165.2,14.07,4.4,32,0.87,0,2,1331.45,1338.77,21,32,28,28,-8,-7,7.99,8,On,Off,0,Off,0,16.7,0,16.7,0,0,16.27,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267,75.9752,75.8883,75.7267,75.5651,0,0.47,0,0,-0.01,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100090,790164,790164367,3004,75.1861,6,0,-20.5,14.07,-17.4,11,10,1.86,0,11.91,118,20,0,105.8,95,183.2,165.2,14.07,4.4,32,0.87,0,2,1331.45,1338.77,21,32,28,28,-8,-7,7.99,8,On,Off,0,Off,0,16.7,0,16.7,0,0,16.27,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267,75.9752,75.8883,75.7267,75.5651,0,0.47,0,0,-0.01,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100091,790165,790165344,3004,75.1861,6,0,-20.5,14.07,-17.4,11,10,1.86,0,11.91,118,20,0,105.8,95,183.2,165.2,14.07,4.4,32,0.87,0,2,1331.45,1338.77,21,32,28,28,-8,-7,7.99,8,On,Off,0,Off,0,16.7,0,16.7,0,0,16.27,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267,76.0063,75.8883,75.7018,75.5651,0,0.47,0,0,-0.01,-0.03,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
100092,790166,790166351,3004,75.1861,6,0,-20.5,14.07,-17.4,11,10,1.86,0,11.91,118,20,0,105.8,95,183.2,165.2,14.07,4.4,32,0.87,0,2,1331.45,1338.77,21,32,28,28,-8,-7,7.99,8,On,Off,0,Off,0,16.7,0,16.7,0,0,16.27,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1267,76.0063,75.8883,75.7018,75.5651,0,0.47,0,0,-0.03,-0.015,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
